kind,etag,id,content_details_video_id,content_details_video_published_at
youtube#playlistItem,4jajcnd0AzoDmV9Akup6KdhwEq0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjI1dFZSYTBubGJB,25tVRa0nlbA,2018-03-28T13:49:07Z
youtube#playlistItem,DPkBZI0WqAmFQihVlZD0K1yl5hY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjNtRlQzckNCWUhF,3mFT3rCBYHE,2018-03-28T12:17:22Z
youtube#playlistItem,O99mhJec-c57wk5drS0-mSR-mbs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRRSC1rbk9QTktB,dQH-knOPNKA,2018-03-27T10:58:35Z
youtube#playlistItem,pVrDH2-MWoWi_D7U01MwCuAmk6s,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjJzYUliRUMzSXhV,2saIbEC3IxU,2018-03-26T12:58:06Z
youtube#playlistItem,NVW2EkzO4mqHha41VVPMRNv0_Ew,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpCZV9rSUdheVlr,ZBe_kIGayYk,2018-03-23T11:18:44Z
youtube#playlistItem,m_qtAD4_fujjHydxslpancd5bao,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmdSd191cFRVZzdz,gRw_upTUg7s,2018-03-22T12:15:40Z
youtube#playlistItem,NM9Zc8OuFiAi0cipBzd_tNo8yyU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkY4V2s1bzh2aTg4,F8Wk5o8vi88,2018-03-21T14:46:29Z
youtube#playlistItem,KpUEcnBadAFFyOs4QazEMu9KvDE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlZmanNTdm1jdGp3,VfjsSvmctjw,2018-03-21T13:41:54Z
youtube#playlistItem,bK1beXz1owSa5XXByI_AnO-lxYw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnV2cEJLbUpTQS00,uvpBKmJSA-4,2018-03-20T10:14:46Z
youtube#playlistItem,v6WWZtFioS2lFScU1_3nk-g3u4k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLld4MTRNaURBMU5j,Wx14MiDA1Nc,2018-03-19T11:16:33Z
youtube#playlistItem,5PkSomSmwy296Q0xXi-7SY_WbOc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmc4eUlmT3RmTlEw,g8yIfOtfNQ0,2018-03-15T12:06:27Z
youtube#playlistItem,0s2o8kDXyJAmO_Me4-m4ru0orY8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnE1RTlVVnZjWUtj,q5E9UVvcYKc,2018-03-14T13:07:22Z
youtube#playlistItem,EMcHnKpksdrU9AAJOg97U2h6gL0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkt0UGdVQl9nbVhj,KtPgUB_gmXc,2018-03-14T12:42:52Z
youtube#playlistItem,NediE_MCF1ei9ABb7Bjmq194-sU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnExZ0pCRWpYVnAw,q1gJBEjXVp0,2018-03-13T10:34:14Z
youtube#playlistItem,fEtbjLLRQxLBI_cmNMY4bJUERNc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlE0RTM0VFdDQzMw,Q4E34TWCC30,2018-03-12T15:21:35Z
youtube#playlistItem,c9UwOvEzhI6RG0N5Gh1Zdhqx3RU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjJ2TnpCNVp2R1ZB,2vNzB5ZvGVA,2018-03-09T08:57:04Z
youtube#playlistItem,ZZMqP5pGuOkXALGuBkUyWkReHeg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZhamk4emFOUlVr,6aji8zaNRUk,2018-03-08T13:02:07Z
youtube#playlistItem,wghlPTGNQ7_lWi2T1jQgPAkl3qI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmNCdWw4M3plYzVz,cBul83zec5s,2018-03-07T14:59:41Z
youtube#playlistItem,A_aSaQpcqvYgBvqRoV0Kpksr44E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLldpUGpudjBpZTU0,WiPjnv0ie54,2018-03-07T13:22:26Z
youtube#playlistItem,l_FEoTAyPaY90PZPtmB6r8DkrCo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkFlSmFxNTk5eWg0,AeJaq599yh4,2018-03-07T00:01:24Z
youtube#playlistItem,FEAiCUtLlbPEHvVKJ4TVsx_FpTs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlRMenBKenhsbkxZ,TLzpJzxlnLY,2018-03-05T16:46:03Z
youtube#playlistItem,_PO7KFuIa8k8xsbFcPX8zRD5d9Y,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmt2eG9MdmVRWGtr,kvxoLveQXkk,2018-03-05T11:17:40Z
youtube#playlistItem,TV6WFuucuwmwe79IvZNeXdvxnRc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmtlV3NJak1LLWpZ,keWsIjMK-jY,2018-03-01T12:46:00Z
youtube#playlistItem,kadm01utRLDpv14CYYx6E7Tg0-4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNTeFRCTkozMUtF,SSxTBNJ31KE,2018-02-28T13:23:58Z
youtube#playlistItem,h7ek-avjIsMPCFaDv0L3SexKEXE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkZJV2NTYVM2S01Z,FIWcSaS6KMY,2018-02-28T12:59:58Z
youtube#playlistItem,SSMFv7RGjecD78_MAkP8jBu5X5Q,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkFaTEozTFgwcmsw,AZLJ3LX0rk0,2018-02-28T12:29:59Z
youtube#playlistItem,GmZxgIQlXz9TIj5NRRDtSbl8oEY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBsNGV5TF9od2g0,Pl4eyL_hwh4,2018-02-27T11:34:51Z
youtube#playlistItem,fOIkrne_fW5XAo0YVsDw3Gzi6qI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm1GczJYd1IxQ3dN,mFs2XwR1CwM,2018-02-26T12:52:33Z
youtube#playlistItem,wWWg2IuZGtUI-QygryFx3WmveGI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkVwNjJESm9oQndR,Ep62DJohBwQ,2018-02-22T08:58:55Z
youtube#playlistItem,Sl6802HEY-weEj0rloRo9GZklUg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlg1eDJUS3ZkYkZn,X5x2TKvdbFg,2018-02-21T12:48:51Z
youtube#playlistItem,xCzNI48z1CEamAifLWmiodvMGqI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRVY2NUeVF0ZmlN,DUccTyQtfiM,2018-02-21T08:41:54Z
youtube#playlistItem,7wcClAhzae94XkcVDTgMTM1XpPo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLncyVTlTTHhCc25V,w2U9SLxBsnU,2018-02-21T07:52:50Z
youtube#playlistItem,VPvmczl8drXgy58FNC_eXOjbgz8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjBlaDBPQjRxcVpR,0eh0OB4qqZQ,2018-02-20T08:17:31Z
youtube#playlistItem,p9jrLiCKDaCf25Nowa_NNW-xJTg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkRScl8yekNodjg0,DRr_2zChv84,2018-02-19T08:01:16Z
youtube#playlistItem,RMLeHM47AwkqBAU5wfLuXD1UU4Y,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnppd25xbXYyWG1V,ziwnqmv2XmU,2018-02-15T10:33:45Z
youtube#playlistItem,HcTVtDhdcwukca3katRfDYZz3K8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjBaeWZTS1QyQVJr,0ZyfSKT2ARk,2018-02-14T15:45:17Z
youtube#playlistItem,5mMjNwE4sJ6CKbFKMxr_1PMilYY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkNSZEFPMmVORVVB,CRdAO2eNEUA,2018-02-14T15:31:07Z
youtube#playlistItem,bI0YXsn8NuhaUofyq4PqjibtJ98,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmQ4cTE1N2otdG9J,d8q157j-toI,2018-02-14T11:33:21Z
youtube#playlistItem,MviyrzN6jhrlgtViA_X8GjczICE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk4yRUJxc253SVU4,N2EBqsnwIU8,2018-02-13T14:40:54Z
youtube#playlistItem,V7Vq3jwlfJPljS4Y5Q6Foid40Z0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhmMHRqMzRQS0NZ,8f0tj34PKCY,2018-02-12T16:24:18Z
youtube#playlistItem,UB_66jgRSls-RWjEPFmzdgzQQg4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmVkVk1HUlZaZTlR,edVMGRVZe9Q,2018-02-12T11:10:36Z
youtube#playlistItem,tWIVmiEOJ-LXBEEc7nt24Niis7o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVRODB6M0lVR3Yw,UQ80z3IUGv0,2018-02-08T11:47:15Z
youtube#playlistItem,NtNCVwTeKeOs2agnhvC5gyg8rL8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlZ0bjVZeTZ3OGlV,Vtn5Yy6w8iU,2018-02-07T16:07:36Z
youtube#playlistItem,Td0iq4gYP__xVxX33TrriJPsTYU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk15OWppeHAyd2J3,My9jixp2wbw,2018-02-07T10:59:26Z
youtube#playlistItem,GYG-DjKoLsxXf4rcF3KpATXKKVA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmNzVjlCOE1fbjhz,csV9B8M_n8s,2018-02-06T16:18:45Z
youtube#playlistItem,fcjPKSVN9TFntLRyV3K5nCpty14,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnVwVmFsTzdFQ2Fv,upValO7ECao,2018-02-05T15:21:17Z
youtube#playlistItem,8ZXBhp0SG93-bzn1KvHQ4x-KwqM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhIUTRBUzVKQ3Bv,XHQ4AS5JCpo,2018-02-01T15:37:27Z
youtube#playlistItem,mkpPyU_fSM4xAkwhJeXGfG3HlH8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlAxWkNxWHllQm9Z,P1ZCqXyeBoY,2018-01-31T15:30:07Z
youtube#playlistItem,zHk9SQV0LAKNqCTKLpc3k3ZK6zk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLktBTkRNbC1Kb1E4,KANDMl-JoQ8,2018-01-31T10:21:39Z
youtube#playlistItem,KHJm_bjjHWIjOhTERSika-HH1uA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJRbHZtYnVJVEg0,bQlvmbuITH4,2018-01-30T15:28:35Z
youtube#playlistItem,m2U6TwXb_c__x8imQcqwTFhVP8k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjAxQjF5YlRsUVVz,01B1ybTlQUs,2018-01-30T09:15:38Z
youtube#playlistItem,kIlY9gsAld2A80ckphWGTLrB9R8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkw1bVh5VW1hZzJ3,L5mXyUmag2w,2018-01-29T15:44:38Z
youtube#playlistItem,gV6e1Tfo9wWoTERZZTXp_tbc0cI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkFyYnI3dU5BTFdR,Arbr7uNALWQ,2018-01-26T15:37:55Z
youtube#playlistItem,K6TwrKa4I3dFi2oT08FWDFK3jYk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpTMnd6aEtFRUR3,ZS2wzhKEEDw,2018-01-25T15:17:21Z
youtube#playlistItem,coUnUiZNRQPUyWVctKcpn0-4a8I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhUZDhZWlJYWlBz,XTd8YZRXZPs,2018-01-24T15:32:39Z
youtube#playlistItem,jDYsi4D2WN-w1tgg6P9ueqz6yj8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmRBai1ZSEttUjJv,dAj-YHKmR2o,2018-01-24T13:53:02Z
youtube#playlistItem,YaRWqD_5bkE4SWYwKUGJgr-D_4o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLng3NC1ENnhRTVhV,x74-D6xQMXU,2018-01-23T16:04:13Z
youtube#playlistItem,epujiXbKVpLFYh4sP0OsUpkAPyE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlBzTkRycXpOLWZv,PsNDrqzN-fo,2018-01-22T15:23:33Z
youtube#playlistItem,kIVWnUsKRZs2fh0IEDP1_p7a5_k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjdIaElVMm0wR3dr,7HhIU2m0Gwk,2018-01-17T13:30:36Z
youtube#playlistItem,PsmLi5OycyNjDA-hBkrkfDzAAyc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJNVHpkd3VrT1NZ,RMTzdwukOSY,2018-01-10T15:10:43Z
youtube#playlistItem,S0ciLRV0PAMdytatC9m174s03do,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFOUVF3NW15aG9v,aNQQw5myhoo,2018-01-04T14:37:42Z
youtube#playlistItem,xti1aISTXasegiPxOH95RXDSmRY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmFpM25oU3JyQ2JN,ai3nhSrrCbM,2018-01-03T13:53:01Z
youtube#playlistItem,g5tGt0Ot5JECy438ENCqW8mda6E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmVraVM5d2Zielc4,ekiS9wfbzW8,2017-12-20T15:01:23Z
youtube#playlistItem,a-P7LIT-Kipcj0pA_cIuJKOo0gQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnpwUUlYOEFQMG9N,zpQIX8AP0oM,2017-12-13T14:23:01Z
youtube#playlistItem,HxabCJdgCQlPorKemGRtlPiijSY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5SSE1KZC1WZnRv,NRHMJd-Vfto,2017-12-12T11:35:00Z
youtube#playlistItem,bk3FqBqcozyz13_kMdr9PO1OXrE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVXMjJOdFBCT2ZV,UW22NtPBOfU,2017-12-06T15:26:48Z
youtube#playlistItem,MWMh9RnQRlNunFhwurygudFljw4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlNGY3RpS3NXSUE0,SFctiKsWIA4,2017-11-29T15:44:08Z
youtube#playlistItem,XwxuNE96Q_khhZ3LhuSwZ4t8H1w,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm0yVGlPSTBsTnBv,m2TiOI0lNpo,2017-11-22T14:55:53Z
youtube#playlistItem,-PbsYxFocN-ylsLPYHWx0aJLb2o,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5NekhJVXcxYnBZ,NMzHIUw1bpY,2017-11-15T15:29:38Z
youtube#playlistItem,ctiasx2qsGL85yGsGxe5ph5lMSo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnljSk15RXpTdlZB,ycJMyEzSvVA,2017-11-08T15:00:52Z
youtube#playlistItem,O8dGVIrMtOLt7M05Ao5NOkJyFGA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjFDeTQzd0FFN0tZ,1Cy43wAE7KY,2017-11-01T13:55:59Z
youtube#playlistItem,kQSDeFPaPmmqzC_JrhPXry5mvdQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkV4ZkpLczdKcHRF,ExfJKs7JptE,2017-10-25T14:14:23Z
youtube#playlistItem,v4opNQi-4q7evwe2FdCN9pBPBL0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjh1Nl9ZLXhsUnNv,8u6_Y-xlRso,2017-10-18T10:20:49Z
youtube#playlistItem,ysPK0FBfSHPadn97cHfoms3uqAA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm5MaWNyYkVfb3Fv,nLicrbE_oqo,2017-10-11T13:02:24Z
youtube#playlistItem,chnCwiKnoYfN89DoTJ-aA3GKXZY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkpaVDR6REIzd2w0,JZT4zDB3wl4,2017-10-04T18:15:30Z
youtube#playlistItem,jI2RmYSI8QO7PE5UEpGG0KkkYjs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmR6SWZrc0pJZ2Uw,dzIfksJIge0,2017-09-27T15:12:27Z
youtube#playlistItem,nwEIn7f5KJ--cwtcQcV-jPas82c,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmh5Qmc0WTVmRHZj,hyBg4Y5fDvc,2017-09-25T11:39:23Z
youtube#playlistItem,RAxW-bZ-bCHozPZII4Do1xHdh80,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkdaS053enkwQmd3,GZKNwzy0Bgw,2017-09-20T15:10:42Z
youtube#playlistItem,EwrTww0pmNLA5b387F4BzxruIn8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLklKVTZpMmxqc044,IJU6i2ljsN8,2017-09-14T07:20:42Z
youtube#playlistItem,Ac-eMiTFDF73777mm1rZ4vYb-Rg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmR0N2dCRnZRVWNv,dt7gBFvQUco,2017-09-12T04:06:01Z
youtube#playlistItem,vydcbmVyF-O5xqjCEAshyOdFIDA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkgzaC1ZR0tWS2hj,H3h-YGKVKhc,2017-09-06T14:19:13Z
youtube#playlistItem,uQe6kcKGFpTdN4oqiRz9cjOJwWA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjBWRVBmV3JnQ0hJ,0VEPfWrgCHI,2017-08-30T14:12:44Z
youtube#playlistItem,N1XJvCIB-N0-GzAYVp_mNuMED-E,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmo1RmVwWW1Ia1lJ,j5FepYmHkYI,2017-08-23T15:12:37Z
youtube#playlistItem,yUIOQaBQPaYpq1gha6ecRY8uCSw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjd1dkNRUmZnejdn,7uvCQRfgz7g,2017-08-16T14:36:40Z
youtube#playlistItem,zsa12tF41ks6_2CdAZvYe9PphcE,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlVBbGZRamV3ak1Z,UAlfQjewjMY,2017-08-09T13:59:30Z
youtube#playlistItem,We5MWiqHXX8Km4k3_SNlzjSwVyg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnROSE9JQ1pMQVhz,tNHOICZLAXs,2017-07-26T14:34:19Z
youtube#playlistItem,_QE-nFRmyDA5Ed6mxdsOilNEeM0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmZHQVJYb09Ba1dB,fGARXoOAkWA,2017-07-26T13:44:56Z
youtube#playlistItem,iqkBWV-bQ2hbBNhXYeqGPTJ2MFg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLk5DRWp6Z3dLVGpj,NCEjzgwKTjc,2017-07-19T14:07:52Z
youtube#playlistItem,uETITncqZUVNQjGideUesn3lFSI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1kZnJ2Z1lkMkJZ,-dfrvgYd2BY,2017-07-12T15:25:16Z
youtube#playlistItem,Jq-HOOjpT07YTKdSYWG7xiJ-imM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpUUjJzUFNYN280,ZTR2sPSX7o4,2017-07-05T13:07:42Z
youtube#playlistItem,9t9bArku0K8dboxUIX4chYy8mAU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlJfeEQ1ZGF0aUU4,R_xD5datiE8,2017-06-28T14:20:24Z
youtube#playlistItem,10LzOhTVlNjUDaqNOWyH7I2SUvI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLl9oTlpSenVWbkJr,_hNZRzuVnBk,2017-06-21T14:49:20Z
youtube#playlistItem,gIewjz3gIf7PRXLpGby5YHrPvTc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhIRDdSeW5jbWNF,8HD7RyncmcE,2017-06-14T12:34:40Z
youtube#playlistItem,XjOIDYUkM7PuW9SXQ5Ug3tkaaU4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmlzaC1YclVMUEVV,ish-XrULPEU,2017-06-07T11:41:05Z
youtube#playlistItem,1JFkiRODu2uxrne5cxgW18R0BOU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZ6cXRuZ09XZ1JV,vzqtngOWgRU,2017-05-31T12:21:52Z
youtube#playlistItem,B0OJSyAR0Fi2wvUqMjgT2R3tfp8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmxpV2NORkxhV2pF,liWcNFLaWjE,2017-05-23T10:18:01Z
youtube#playlistItem,vgcbCUyEX9IrnErROiOBJ5nHCz8,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlZUbEpKeVVHenRV,VTlJJyUGztU,2017-05-17T13:41:26Z
youtube#playlistItem,j2R1BMP01zk0ZU3tlPd_3sGAJ1w,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnUtUExrTUlMUzdR,u-PLkMILS7Q,2017-05-10T13:08:44Z
youtube#playlistItem,Q3tnC3c6o4_ixM6zstaeR6Q3THU,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZQS25lbGMybUVV,6PKnelc2mEU,2017-05-03T13:51:22Z
youtube#playlistItem,xWFNY-kMX607MwI_HxrhPzn3xiM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkllYmNWSjMwbHZV,IebcVJ30lvU,2017-04-26T13:25:45Z
youtube#playlistItem,uTi-kwsveATDyvDixxKGMNnn1Yo,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9xQjA1ZmFaR2Rz,oqB05faZGds,2017-04-19T13:34:34Z
youtube#playlistItem,qpF1G3AyMxWdeaZfpG7uk_L3Oxk,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkxLR1pLdTMyS0VF,LKGZKu32KEE,2017-04-12T13:41:06Z
youtube#playlistItem,LECpwY4cZqmxlR0IZL8ifFS_zug,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZ6emxyVUE1alY4,6zzlrUA5jV8,2017-04-05T13:28:19Z
youtube#playlistItem,cfnI_slPvMbuzfvE3lJALhPM0K0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLkUyOEQ3Wm1LMVNV,E28D7ZmK1SU,2017-03-29T15:02:27Z
youtube#playlistItem,iB7SxjfQ86inKYtLxV942E4FpfI,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjEtQnNpZElmdlp3,1-BsidIfvZw,2017-03-22T14:04:20Z
youtube#playlistItem,DMdRoPM4nE8Qj9nmxOYQ6m5FRbw,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlpBVWJObDcwY25B,ZAUbNl70cnA,2017-03-16T16:35:01Z
youtube#playlistItem,DbvWY9aKjImZtsQHw8Ae5PVM_-0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlhtbmExMEhfUFU0,Xmna10H_PU4,2017-03-15T15:41:59Z
youtube#playlistItem,X-1mfhvlb2yfeEwndBH5FvkZXRs,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlV1RGJfMHN1TzNn,UuDb_0suO3g,2017-03-08T15:26:44Z
youtube#playlistItem,S6YDfIz7hjzMNhr-QAl-bEm1oXg,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLi1tLWM4M0thZHlN,-m-c83KadyM,2017-03-01T17:08:08Z
youtube#playlistItem,ouznhfp8nh4L-4afgklL1mL3TQY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm1ZdzA1eTBITXh3,mYw05y0HMxw,2017-02-22T12:00:33Z
youtube#playlistItem,Woa5cj8GlAQUMwkEwTxY75hRDV4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJ5dzltMWx2WXVv,byw9m1lvYuo,2017-02-15T16:19:48Z
youtube#playlistItem,H2UL_-_bFohRlj0H00wn-kPqnXQ,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjlWN3d0VkphbjFn,9V7wtVJan1g,2017-02-08T15:30:16Z
youtube#playlistItem,y9w4Sl_PF2X4ND6mpqEXk0V4zzM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjZCMXBMejA0QTlR,6B1pLz04A9Q,2017-02-01T12:41:31Z
youtube#playlistItem,4EhZo1kEen48pHN0qGVaiAXSwbc,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjhpNG5Pdko0dmhZ,8i4nOvJ4vhY,2017-01-25T13:13:39Z
youtube#playlistItem,BI3QWQoUQkfV0mWaBdlUDGup3mM,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmVNYmJtT0JGUTJn,eMbbmOBFQ2g,2017-01-25T05:12:10Z
youtube#playlistItem,Dxbp3xiGuqw7GGTMW9H3Ua_aLgY,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnZJSVkzdE1QTzR3,vIIY3tMPO4w,2017-01-24T20:40:26Z
youtube#playlistItem,M2cZj1Y3wzD-3-3_yXAmeY1MXac,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLlFlLUFRb0NNd0tZ,Qe-AQoCMwKY,2017-01-24T19:16:51Z
youtube#playlistItem,3Y8g0iAdX-tDlHlgb2_oDJtyAY4,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLm9RdEpZZVFsZjhv,oQtJYeQlf8o,2017-01-24T04:46:14Z
youtube#playlistItem,wfUadJMBn9Vzv1w6Wm4Z-2IUmnA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmpwMHl2UEoybTFz,jp0yvPJ2m1s,2017-01-24T04:02:13Z
youtube#playlistItem,Sc7nWEPAfTunuKXVy3w8iGs1f8k,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmNvNjZVd2FnWFVF,co66UwagXUE,2017-01-23T21:02:05Z
youtube#playlistItem,l9P1lXk8BCha-SCOFCCYgvErNKA,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLmJtNXd6WVR5Nkxv,bm5wzYTy6Lo,2017-01-19T09:03:45Z
youtube#playlistItem,9-QjDCfNmCSIobMPFFyUa0zura0,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLnBHekpfbzVobzZZ,pGzJ_o5ho6Y,2017-01-18T13:47:40Z
youtube#playlistItem,l7OiR2qGbYvP5zhyw_Mwx57I_-I,VVVxLWIwZHdXOTdZUlpXZ1NDaWtXUVJBLjI1MFlOX2NwWGZJ,250YN_cpXfI,2017-01-11T16:54:51Z
